arquivo	palavra	label
REsp1583083RS.txt	da	I-ORGANIZACAO
REsp1583083RS.txt	Cerveja	I-ORGANIZACAO
REsp1583083RS.txt	e	O
REsp1583083RS.txt	da	O
REsp1583083RS.txt	União	B-ORGANIZACAO
REsp1583083RS.txt	,	O
REsp1583083RS.txt	julgou	O
REsp1583083RS.txt	prejudicado	O
REsp1583083RS.txt	o	O
REsp1583083RS.txt	recurso	O
REsp1583083RS.txt	do	O
REsp1583083RS.txt	Ministério	B-ORGANIZACAO
REsp1583083RS.txt	Público	I-ORGANIZACAO
REsp1583083RS.txt	Federal	I-ORGANIZACAO
REsp1583083RS.txt	,	O
REsp1583083RS.txt	nos	O
REsp1583083RS.txt	termos	O
REsp1583083RS.txt	do	O
REsp1583083RS.txt	voto	O
REsp1583083RS.txt	do	O
REsp1583083RS.txt	(	O
REsp1583083RS.txt	a	O
REsp1583083RS.txt	)	O
REsp1583083RS.txt	Sr	O
REsp1583083RS.txt	(	O
REsp1583083RS.txt	a	O
REsp1583083RS.txt	)	O
REsp1583083RS.txt	.	O
REsp1583083RS.txt	Ministro	O
REsp1583083RS.txt	(	O
REsp1583083RS.txt	a	O
REsp1583083RS.txt	)	O
REsp1583083RS.txt	-Relator	O
REsp1583083RS.txt	(	O
REsp1583083RS.txt	a	O
REsp1583083RS.txt	)	O
REsp1583083RS.txt	.	O
REsp1583083RS.txt	''	O
REsp1583083RS.txt	Os	O
REsp1583083RS.txt	Srs	O
REsp1583083RS.txt	.	O
REsp1583083RS.txt	Ministros	O
REsp1583083RS.txt	Og	B-PESSOA
REsp1583083RS.txt	Fernandes	I-PESSOA
REsp1583083RS.txt	,	O
REsp1583083RS.txt	Mauro	B-PESSOA
REsp1583083RS.txt	Campbell	I-PESSOA
REsp1583083RS.txt	Marques	I-PESSOA
REsp1583083RS.txt	,	O
REsp1583083RS.txt	Assusete	B-PESSOA
REsp1583083RS.txt	Magalhães	I-PESSOA
REsp1583083RS.txt	(	O
REsp1583083RS.txt	Presidente	O
REsp1583083RS.txt	)	O
REsp1583083RS.txt	e	O
REsp1583083RS.txt	Francisco	B-PESSOA
REsp1583083RS.txt	Falcão	I-PESSOA
REsp1583083RS.txt	votaram	O
REsp1583083RS.txt	com	O
REsp1583083RS.txt	o	O
REsp1583083RS.txt	Sr	O
REsp1583083RS.txt	.	O
REsp1583083RS.txt	Ministro	O
REsp1583083RS.txt	Relator	O
REsp1583083RS.txt	.	O
REsp1583083RS.txt	Documento	O
REsp1583083RS.txt	:	O
REsp1583083RS.txt	1562066	O
REsp1583083RS.txt	Inteiro	O
REsp1583083RS.txt	Teor	O
REsp1583083RS.txt	do	O
REsp1583083RS.txt	Acórdão	O
REsp1583083RS.txt	-	O
REsp1583083RS.txt	DJe	O
REsp1583083RS.txt	:	O
REsp1583083RS.txt	17/05/2017	B-TEMPO
RR474820145230056.txt	A	O
RR474820145230056.txt	C	O
RR474820145230056.txt	Ó	O
RR474820145230056.txt	R	O
RR474820145230056.txt	D	O
RR474820145230056.txt	Ã	O
RR474820145230056.txt	O	O
RR474820145230056.txt	2.ª	B-ORGANIZACAO
RR474820145230056.txt	Turma	I-ORGANIZACAO
RR474820145230056.txt	GMDMA/CHB/sm	O
RR474820145230056.txt	RECURSO	O
RR474820145230056.txt	DE	O
RR474820145230056.txt	REVISTA	O
RR474820145230056.txt	INTERPOSTO	O
RR474820145230056.txt		O
RR474820145230056.txt	VIGÊNCIA	O
RR474820145230056.txt	DA	O
RR474820145230056.txt	LEI	B-LEGISLACAO
RR474820145230056.txt	13.015/2014	I-LEGISLACAO
RR474820145230056.txt	.	O
RR474820145230056.txt	ADICIONAL	O
RR474820145230056.txt	DE	O
RR474820145230056.txt	INSALUBRIDADE	O
RR474820145230056.txt	.	O
RR474820145230056.txt	HORAS	O
RR474820145230056.txt	EXTRAS	O
RR474820145230056.txt	.	O
RR474820145230056.txt	DIFERENÇAS	O
RR474820145230056.txt	.	O
RR474820145230056.txt	TEMPO	O
RR474820145230056.txt	À	O
RR474820145230056.txt	DISPOSIÇÃO	O
RR474820145230056.txt	DO	O
RR474820145230056.txt	EMPREGADOR	O
RR474820145230056.txt	.	O
RR474820145230056.txt	HORAS	O
RR474820145230056.txt	IN	O
RR474820145230056.txt	ITINERE	O
RR474820145230056.txt	.	O
RR474820145230056.txt	MULTA	O
RR474820145230056.txt	NORMATIVA	O
RR474820145230056.txt	.	O
RR474820145230056.txt	PREQUESTIONAMENTO	O
RR474820145230056.txt	.	O
RR474820145230056.txt	Nas	O
RR474820145230056.txt	razões	O
RR474820145230056.txt	de	O
RR474820145230056.txt	recurso	O
RR474820145230056.txt	de	O
RR474820145230056.txt	revista	O
RR474820145230056.txt	,	O
RR474820145230056.txt	a	O
RR474820145230056.txt	recorrente	O
RR474820145230056.txt	não	O
RR474820145230056.txt	observou	O
RR474820145230056.txt	os	O
RR474820145230056.txt	pressupostos	O
RR474820145230056.txt	do	O
RR474820145230056.txt	art	B-LEGISLACAO
RR474820145230056.txt	.	I-LEGISLACAO
RR474820145230056.txt	896	I-LEGISLACAO
RR474820145230056.txt	,	I-LEGISLACAO
RR474820145230056.txt	§	I-LEGISLACAO
RR474820145230056.txt	1.º-A	I-LEGISLACAO
RR474820145230056.txt	,	I-LEGISLACAO
RR474820145230056.txt	I	I-LEGISLACAO
RR474820145230056.txt	,	I-LEGISLACAO
RR474820145230056.txt	da	I-LEGISLACAO
RR474820145230056.txt	CLT	I-LEGISLACAO
RR474820145230056.txt	,	O
RR474820145230056.txt	deixando	O
RR474820145230056.txt	de	O
RR474820145230056.txt	indicar	O
RR474820145230056.txt	o	O
RR474820145230056.txt	trecho	O
RR474820145230056.txt	da	O
RR474820145230056.txt	decisão	O
RR474820145230056.txt	que	O
RR474820145230056.txt	consubstancia	O
RR474820145230056.txt	o	O
RR474820145230056.txt	prequestionamento	O
RR474820145230056.txt	da	O
RR474820145230056.txt	controvérsia	O
RR474820145230056.txt	objeto	O
RR474820145230056.txt	do	O
RR474820145230056.txt	recurso	O
RR474820145230056.txt	de	O
RR474820145230056.txt	revista	O
RR474820145230056.txt	.	O
RR474820145230056.txt	Recurso	O
RR474820145230056.txt	de	O
RR474820145230056.txt	revista	O
RR474820145230056.txt	não	O
RR474820145230056.txt	conhecido	O
RR474820145230056.txt	.	O
RR474820145230056.txt	Vistos	O
RR474820145230056.txt	,	O
RR474820145230056.txt	relatados	O
RR474820145230056.txt	e	O
RR474820145230056.txt	discutidos	O
RR474820145230056.txt	estes	O
RR474820145230056.txt	autos	O
RR474820145230056.txt	de	O
RR474820145230056.txt	Recurso	B-JURISPRUDENCIA
RR474820145230056.txt	de	I-JURISPRUDENCIA
RR474820145230056.txt	Revista	I-JURISPRUDENCIA
RR474820145230056.txt	n.°	I-JURISPRUDENCIA
RR474820145230056.txt	TST-RR-47-48.2014.5.23.0056	I-JURISPRUDENCIA
RR474820145230056.txt	,	O
RR474820145230056.txt	em	O
RR474820145230056.txt	que	O
RR474820145230056.txt	é	O
RR474820145230056.txt	Recorrente	O
RR474820145230056.txt	JBS	B-ORGANIZACAO
RR474820145230056.txt	S.A.	I-ORGANIZACAO
RR474820145230056.txt	e	O
RR474820145230056.txt	Recorrido	O
RR474820145230056.txt	NATHAN	B-PESSOA
RR474820145230056.txt	COSTA	I-PESSOA
RR474820145230056.txt	MENDES	I-PESSOA
RR474820145230056.txt	.	O
RR474820145230056.txt	O	O
RR474820145230056.txt	Tribunal	O
RR474820145230056.txt	Regional	O
RR474820145230056.txt	deu	O
RR474820145230056.txt	provimento	O
RR474820145230056.txt	ao	O
RR474820145230056.txt	recurso	O
RR474820145230056.txt	ordinário	O
RR474820145230056.txt	da	O
RR474820145230056.txt	reclamada	O
RR474820145230056.txt	.	O
RR474820145230056.txt	A	O
RR474820145230056.txt	reclamada	O
RR474820145230056.txt	interpõe	O
RR474820145230056.txt	recurso	O
RR474820145230056.txt	de	O
RR474820145230056.txt	revista	O
RR474820145230056.txt	.	O
RR474820145230056.txt	Admitido	O
RR474820145230056.txt	o	O
RR474820145230056.txt	recurso	O
RR474820145230056.txt	.	O
RR474820145230056.txt	Contrarrazões	O
RR474820145230056.txt	não	O
RR474820145230056.txt	foram	O
RR474820145230056.txt	apresentadas	O
RR474820145230056.txt	.	O
RR474820145230056.txt	Desnecessária	O
RR474820145230056.txt	a	O
RR474820145230056.txt	remessa	O
RR474820145230056.txt	dos	O
RR474820145230056.txt	autos	O
RR474820145230056.txt	ao	O
RR474820145230056.txt	Ministério	B-ORGANIZACAO
RR474820145230056.txt	Público	I-ORGANIZACAO
RR474820145230056.txt	do	I-ORGANIZACAO
RR474820145230056.txt	Trabalho	I-ORGANIZACAO
RR474820145230056.txt	,	O
RR474820145230056.txt	consoante	O
RR474820145230056.txt	o	O
RR474820145230056.txt	art	B-LEGISLACAO
RR474820145230056.txt	.	I-LEGISLACAO
RR474820145230056.txt	83	I-LEGISLACAO
RR474820145230056.txt	,	I-LEGISLACAO
RR474820145230056.txt	§	I-LEGISLACAO
RR474820145230056.txt	2.º	I-LEGISLACAO
RR474820145230056.txt	,	I-LEGISLACAO
RR474820145230056.txt	II	I-LEGISLACAO
RR474820145230056.txt	,	I-LEGISLACAO
RR474820145230056.txt	do	I-LEGISLACAO
RR474820145230056.txt	RITST	I-LEGISLACAO
RR474820145230056.txt	.	O
RR474820145230056.txt	É	O
RR474820145230056.txt	o	O
RR474820145230056.txt	relatório	O
RR474820145230056.txt	.	O
RR474820145230056.txt	V	O
RR474820145230056.txt	O	O
RR474820145230056.txt	T	O
RR474820145230056.txt	O	O
RR474820145230056.txt	1	O
RR474820145230056.txt	-	O
RR474820145230056.txt	CONHECIMENTO	O
RR474820145230056.txt	O	O
RR474820145230056.txt	Tribunal	O
RR474820145230056.txt	Regional	O
RR474820145230056.txt	deu	O
RR474820145230056.txt	provimento	O
RR474820145230056.txt	ao	O
RR474820145230056.txt	recurso	O
RR474820145230056.txt	ordinário	O
RR474820145230056.txt	da	O
RR474820145230056.txt	reclamada	O
RR474820145230056.txt	.	O
RR474820145230056.txt	A	O
RR474820145230056.txt	reclamada	O
RR474820145230056.txt	interpôs	O
RR474820145230056.txt	recurso	O
RR474820145230056.txt	de	O
RR474820145230056.txt	revista	O
RR474820145230056.txt	pretendendo	O
RR474820145230056.txt	a	O
RR474820145230056.txt	reforma	O
RR474820145230056.txt	da	O
RR474820145230056.txt	decisão	O
RR474820145230056.txt	prolatada	O
RR474820145230056.txt	.	O
RR474820145230056.txt	Analisando	O
RR474820145230056.txt	as	O
RR474820145230056.txt	razões	O
RR474820145230056.txt	do	O
RR474820145230056.txt	recurso	O
RR474820145230056.txt	de	O
RR474820145230056.txt	revista	O
RR474820145230056.txt	da	O
RR474820145230056.txt	reclamada	O
RR474820145230056.txt	,	O
RR474820145230056.txt	verifica-se	O
RR474820145230056.txt	que	O
RR474820145230056.txt	não	O
RR474820145230056.txt	foram	O
RR474820145230056.txt	transcritos	O
RR474820145230056.txt	os	O
RR474820145230056.txt	trechos	O
RR474820145230056.txt	da	O
RR474820145230056.txt	decisão	O
RR474820145230056.txt	proferida	O
RR474820145230056.txt	pelo	O
RR474820145230056.txt	Tribunal	O
RR474820145230056.txt	Regional	O
RR474820145230056.txt	que	O
RR474820145230056.txt	consubstanciam	O
RR474820145230056.txt	o	O
RR474820145230056.txt	prequestionamento	O
RR474820145230056.txt	das	O
RR474820145230056.txt	matérias	O
RR474820145230056.txt	objeto	O
RR474820145230056.txt	da	O
RR474820145230056.txt	controvérsia	O
RR474820145230056.txt	,	O
RR474820145230056.txt	na	O
RR474820145230056.txt	forma	O
RR474820145230056.txt	do	O
RR474820145230056.txt	art	B-LEGISLACAO
RR474820145230056.txt	.	I-LEGISLACAO
RR474820145230056.txt	896	I-LEGISLACAO
RR474820145230056.txt	,	I-LEGISLACAO
RR474820145230056.txt	I	I-LEGISLACAO
RR474820145230056.txt	,	I-LEGISLACAO
RR474820145230056.txt	do	I-LEGISLACAO
RR474820145230056.txt	§	I-LEGISLACAO
RR474820145230056.txt	1.º-A	I-LEGISLACAO
RR474820145230056.txt	,	I-LEGISLACAO
RR474820145230056.txt	da	I-LEGISLACAO
RR474820145230056.txt	CLT	I-LEGISLACAO
RR474820145230056.txt	,	O
RR474820145230056.txt	que	O
RR474820145230056.txt	dispõe	O
RR474820145230056.txt	:	O
RR474820145230056.txt	§	O
RR474820145230056.txt	1o-A	O
RR474820145230056.txt	.	O
RR474820145230056.txt	Sob	O
RR474820145230056.txt	pena	O
RR474820145230056.txt	de	O
RR474820145230056.txt	não	O
RR474820145230056.txt	conhecimento	O
RR474820145230056.txt	,	O
RR474820145230056.txt	é	O
RR474820145230056.txt	ônus	O
RR474820145230056.txt	da	O
RR474820145230056.txt	parte	O
RR474820145230056.txt	:	O
RR474820145230056.txt	I	O
RR474820145230056.txt	-	O
RR474820145230056.txt	indicar	O
RR474820145230056.txt	o	O
RR474820145230056.txt	trecho	O
RR474820145230056.txt	da	O
RR474820145230056.txt	decisão	O
RR474820145230056.txt	recorrida	O
RR474820145230056.txt	que	O
RR474820145230056.txt	consubstancia	O
RR474820145230056.txt	o	O
RR474820145230056.txt	prequestionamento	O
RR474820145230056.txt	da	O
RR474820145230056.txt	controvérsia	O
RR474820145230056.txt	objeto	O
RR474820145230056.txt	do	O
RR474820145230056.txt	recurso	O
RR474820145230056.txt	de	O
RR474820145230056.txt	revista	O
RR474820145230056.txt	;	O
RR474820145230056.txt	Diante	O
RR474820145230056.txt	do	O
RR474820145230056.txt	exposto	O
RR474820145230056.txt	,	O
RR474820145230056.txt	NÃO	O
RR474820145230056.txt	CONHEÇO	O
RR474820145230056.txt	do	O
RR474820145230056.txt	recurso	O
RR474820145230056.txt	de	O
RR474820145230056.txt	revista	O
RR474820145230056.txt	.	O
RR474820145230056.txt	ISTO	O
RR474820145230056.txt	POSTO	O
RR474820145230056.txt	ACORDAM	O
RR474820145230056.txt	os	O
RR474820145230056.txt	Ministros	O
RR474820145230056.txt	da	O
RR474820145230056.txt	Segunda	B-ORGANIZACAO
RR474820145230056.txt	Turma	I-ORGANIZACAO
RR474820145230056.txt	do	I-ORGANIZACAO
RR474820145230056.txt	Tribunal	I-ORGANIZACAO
RR474820145230056.txt	Superior	I-ORGANIZACAO
RR474820145230056.txt	do	I-ORGANIZACAO
RR474820145230056.txt	Trabalho	I-ORGANIZACAO
RR474820145230056.txt	,	O
RR474820145230056.txt	por	O
RR474820145230056.txt	unanimidade	O
RR474820145230056.txt	,	O
RR474820145230056.txt	não	O
RR474820145230056.txt	conhecer	O
RR474820145230056.txt	do	O
RR474820145230056.txt	recurso	O
RR474820145230056.txt	de	O
RR474820145230056.txt	revista	O
RR474820145230056.txt	.	O
RR474820145230056.txt	Brasília	B-LOCAL
RR474820145230056.txt	,	O
RR474820145230056.txt	18	B-TEMPO
RR474820145230056.txt	de	I-TEMPO
RR474820145230056.txt	Maio	I-TEMPO
RR474820145230056.txt	de	I-TEMPO
RR474820145230056.txt	2016	I-TEMPO
RR474820145230056.txt	.	O
RR474820145230056.txt	Firmado	O
RR474820145230056.txt	por	O
RR474820145230056.txt	assinatura	O
RR474820145230056.txt	digital	O
RR474820145230056.txt	(	O
RR474820145230056.txt	MP	B-LEGISLACAO
RR474820145230056.txt	2.200-2/2001	I-LEGISLACAO
RR474820145230056.txt	)	O
RR474820145230056.txt	DELAÍDE	B-PESSOA
RR474820145230056.txt	MIRANDA	I-PESSOA
RR474820145230056.txt	ARANTES	I-PESSOA
RR474820145230056.txt	Ministra	O
RR474820145230056.txt	Relatora	O
RR474820145230056.txt	fls	O
RR474820145230056.txt	.	O
RR474820145230056.txt	PROCESSO	O
RR474820145230056.txt	Nº	O
RR474820145230056.txt	TST-RR-47-48.2014.5.23.0056	B-JURISPRUDENCIA
RR474820145230056.txt	Firmado	O
RR474820145230056.txt	por	O
RR474820145230056.txt	assinatura	O
RR474820145230056.txt	digital	O
RR474820145230056.txt	em	O
RR474820145230056.txt	19/05/2016	B-TEMPO
RR474820145230056.txt	pelo	O
RR474820145230056.txt	sistema	O
RR474820145230056.txt	AssineJus	O
RR474820145230056.txt	da	O
RR474820145230056.txt	Justiça	O
RR474820145230056.txt	do	O
RR474820145230056.txt	Trabalho	O
RR474820145230056.txt	,	O
RR474820145230056.txt	conforme	O
RR474820145230056.txt	MP	B-LEGISLACAO
RR474820145230056.txt	2.200-2/2001	I-LEGISLACAO
RR474820145230056.txt	,	O
RR474820145230056.txt	que	O
RR474820145230056.txt	instituiu	O
RR474820145230056.txt	a	O
RR474820145230056.txt	Infra-Estrutura	O
RR474820145230056.txt	de	O
RR474820145230056.txt	Chaves	O
RR474820145230056.txt	Públicas	O
RR474820145230056.txt	Brasileira	O
RR474820145230056.txt	.	O
RR942006420095040028.txt	A	O
RR942006420095040028.txt	C	O
RR942006420095040028.txt	Ó	O
RR942006420095040028.txt	R	O
RR942006420095040028.txt	D	O
RR942006420095040028.txt	Ã	O
RR942006420095040028.txt	O	O
RR942006420095040028.txt	7ª	B-ORGANIZACAO
RR942006420095040028.txt	TURMA	I-ORGANIZACAO
RR942006420095040028.txt	VMF/lm/ad/rs	O
RR942006420095040028.txt	RECURSOS	O
RR942006420095040028.txt	DE	O
RR942006420095040028.txt	REVISTA	O
RR942006420095040028.txt	-	O
RR942006420095040028.txt	FUNCEF	B-ORGANIZACAO
RR942006420095040028.txt	-	O
RR942006420095040028.txt	COMPLEMENTAÇÃO	O
RR942006420095040028.txt	DE	O
RR942006420095040028.txt	APOSENTADORIA	O
RR942006420095040028.txt	-	O
RR942006420095040028.txt	COMPETÊNCIA	O
RR942006420095040028.txt	-	O
RR942006420095040028.txt	JUSTIÇA	O
RR942006420095040028.txt	DO	O
RR942006420095040028.txt	TRABALHO	O
RR942006420095040028.txt	-	O
RR942006420095040028.txt	INTEGRAÇÃO	O
RR942006420095040028.txt	DO	O
RR942006420095040028.txt	VALOR	O
RR942006420095040028.txt	PAGO	O
RR942006420095040028.txt	A	O
RR942006420095040028.txt	TÍTULO	O
RR942006420095040028.txt	DE	O
RR942006420095040028.txt	CARGO	O
RR942006420095040028.txt	COMISSIONADO	O
RR942006420095040028.txt	-	O
RR942006420095040028.txt	NATUREZA	O
RR942006420095040028.txt	TRABALHISTA	O
RR942006420095040028.txt	.	O
RR942006420095040028.txt	Compete	O
RR942006420095040028.txt	à	O
RR942006420095040028.txt	Justiça	O
RR942006420095040028.txt	do	O
RR942006420095040028.txt	Trabalho	O
RR942006420095040028.txt	julgar	O
RR942006420095040028.txt	e	O
RR942006420095040028.txt	processar	O
RR942006420095040028.txt	controvérsia	O
RR942006420095040028.txt	em	O
RR942006420095040028.txt	que	O
RR942006420095040028.txt	se	O
RR942006420095040028.txt	debate	O
RR942006420095040028.txt	a	O
RR942006420095040028.txt	integração	O
RR942006420095040028.txt	na	O
RR942006420095040028.txt	complementação	O
RR942006420095040028.txt	de	O
RR942006420095040028.txt	aposentadoria	O
RR942006420095040028.txt	de	O
RR942006420095040028.txt	valor	O
RR942006420095040028.txt	pago	O
RR942006420095040028.txt	a	O
RR942006420095040028.txt	título	O
RR942006420095040028.txt	de	O
RR942006420095040028.txt	``	O
RR942006420095040028.txt	cargo	O
RR942006420095040028.txt	comissionado	O
RR942006420095040028.txt	''	O
RR942006420095040028.txt	,	O
RR942006420095040028.txt	por	O
RR942006420095040028.txt	se	O
RR942006420095040028.txt	tratar	O
RR942006420095040028.txt	de	O
RR942006420095040028.txt	matéria	O
RR942006420095040028.txt	de	O
RR942006420095040028.txt	cunho	O
RR942006420095040028.txt	eminentemente	O
RR942006420095040028.txt	trabalhista	O
RR942006420095040028.txt	.	O
RR942006420095040028.txt	Revendo	O
RR942006420095040028.txt	posicionamento	O
RR942006420095040028.txt	anterior	O
RR942006420095040028.txt	,	O
RR942006420095040028.txt	entendo	O
RR942006420095040028.txt	que	O
RR942006420095040028.txt	não	O
RR942006420095040028.txt	se	O
RR942006420095040028.txt	aplica	O
RR942006420095040028.txt	ao	O
RR942006420095040028.txt	caso	O
RR942006420095040028.txt	o	O
RR942006420095040028.txt	entendimento	O
RR942006420095040028.txt	proferido	O
RR942006420095040028.txt	pelo	O
RR942006420095040028.txt	Plenário	B-ORGANIZACAO
RR942006420095040028.txt	do	I-ORGANIZACAO
RR942006420095040028.txt	Supremo	I-ORGANIZACAO
RR942006420095040028.txt	Tribunal	I-ORGANIZACAO
RR942006420095040028.txt	Federal	I-ORGANIZACAO
RR942006420095040028.txt	,	O
RR942006420095040028.txt	no	O
RR942006420095040028.txt	julgamento	O
RR942006420095040028.txt	dos	O
RR942006420095040028.txt	Recursos	O
RR942006420095040028.txt	Extraordinários	O
RR942006420095040028.txt	nºs	O
RR942006420095040028.txt	RE	B-JURISPRUDENCIA
RR942006420095040028.txt	586453	I-JURISPRUDENCIA
RR942006420095040028.txt	e	O
RR942006420095040028.txt	RE	B-JURISPRUDENCIA
RR942006420095040028.txt	583050	I-JURISPRUDENCIA
RR942006420095040028.txt	,	O
RR942006420095040028.txt	com	O
RR942006420095040028.txt	repercussão	O
RR942006420095040028.txt	geral	O
RR942006420095040028.txt	,	O
RR942006420095040028.txt	que	O
RR942006420095040028.txt	concluiu	O
RR942006420095040028.txt	que	O
RR942006420095040028.txt	cabe	O
RR942006420095040028.txt	à	O
RR942006420095040028.txt	Justiça	O
RR942006420095040028.txt	Comum	O
RR942006420095040028.txt	julgar	O
RR942006420095040028.txt	processos	O
RR942006420095040028.txt	decorrentes	O
RR942006420095040028.txt	de	O
RR942006420095040028.txt	contrato	O
RR942006420095040028.txt	de	O
RR942006420095040028.txt	previdência	O
RR942006420095040028.txt	complementar	O
RR942006420095040028.txt	privada	O
RR942006420095040028.txt	,	O
RR942006420095040028.txt	ainda	O
RR942006420095040028.txt	que	O
RR942006420095040028.txt	oriunda	O
RR942006420095040028.txt	do	O
RR942006420095040028.txt	contrato	O
RR942006420095040028.txt	de	O
RR942006420095040028.txt	trabalho	O
RR942006420095040028.txt	,	O
RR942006420095040028.txt	porquanto	O
RR942006420095040028.txt	,	O
RR942006420095040028.txt	como	O
RR942006420095040028.txt	visto	O
RR942006420095040028.txt	,	O
RR942006420095040028.txt	a	O
RR942006420095040028.txt	causa	O
RR942006420095040028.txt	de	O
RR942006420095040028.txt	pedir	O
RR942006420095040028.txt	é	O
RR942006420095040028.txt	trabalhista	O
RR942006420095040028.txt	e	O
RR942006420095040028.txt	não	O
RR942006420095040028.txt	previdenciária	O
RR942006420095040028.txt	.	O
RR942006420095040028.txt	Recurso	O
RR942006420095040028.txt	de	O
RR942006420095040028.txt	revista	O
RR942006420095040028.txt	não	O
RR942006420095040028.txt	conhecido	O
RR942006420095040028.txt	.	O
RR942006420095040028.txt	COMPLEMENTAÇÃO	O
RR942006420095040028.txt	DE	O
RR942006420095040028.txt	APOSENTADORIA	O
RR942006420095040028.txt	-	O
RR942006420095040028.txt	PARCELA	O
RR942006420095040028.txt	RECONHECIDA	O
RR942006420095040028.txt	EM	O
RR942006420095040028.txt	AÇÃO	O
RR942006420095040028.txt	JUDICIAL	O
RR942006420095040028.txt	ANTERIOR	O
RR942006420095040028.txt	-	O
RR942006420095040028.txt	INCLUSÃO	O
RR942006420095040028.txt		O
RR942006420095040028.txt	BASE	O
RR942006420095040028.txt	DE	O
RR942006420095040028.txt	CÁLCULO	O
RR942006420095040028.txt	DA	O
RR942006420095040028.txt	CONTRIBUIÇÃO	O
RR942006420095040028.txt	PARA	O
RR942006420095040028.txt	A	O
RR942006420095040028.txt	FUNCEF	B-ORGANIZACAO
RR942006420095040028.txt	-	O
RR942006420095040028.txt	SALDAMENTO	O
RR942006420095040028.txt	REG/REPLAN	O
RR942006420095040028.txt	-	O
RR942006420095040028.txt	MIGRAÇÃO	O
RR942006420095040028.txt	PARA	O
RR942006420095040028.txt	OUTRO	O
RR942006420095040028.txt	PLANO	O
RR942006420095040028.txt	-	O
RR942006420095040028.txt	AUSÊNCIA	O
RR942006420095040028.txt	DE	O
RR942006420095040028.txt	PREQUESTIONAMENTO	O
RR942006420095040028.txt	.	O
RR942006420095040028.txt	A	O
RR942006420095040028.txt	Corte	O
RR942006420095040028.txt	regional	O
RR942006420095040028.txt	não	O
RR942006420095040028.txt	analisou	O
RR942006420095040028.txt	a	O
RR942006420095040028.txt	controvérsia	O
RR942006420095040028.txt	sob	O
RR942006420095040028.txt	o	O
RR942006420095040028.txt	prisma	O
RR942006420095040028.txt	dos	O
RR942006420095040028.txt	dispositivos	O
RR942006420095040028.txt	legais	O
RR942006420095040028.txt	e	O
RR942006420095040028.txt	constitucionais	O
RR942006420095040028.txt	indigitados	O
RR942006420095040028.txt	,	O
RR942006420095040028.txt	nem	O
RR942006420095040028.txt	foi	O
RR942006420095040028.txt	exortado	O
RR942006420095040028.txt	a	O
RR942006420095040028.txt	afazê-lo	O
RR942006420095040028.txt	mediante	O
RR942006420095040028.txt	os	O
RR942006420095040028.txt	embargos	O
RR942006420095040028.txt	de	O
RR942006420095040028.txt	declaração	O
RR942006420095040028.txt	opostos	O
RR942006420095040028.txt	,	O
RR942006420095040028.txt	o	O
RR942006420095040028.txt	que	O
RR942006420095040028.txt	atrai	O
RR942006420095040028.txt	o	O
RR942006420095040028.txt	óbice	O
RR942006420095040028.txt	da	O
RR942006420095040028.txt	Súmula	B-JURISPRUDENCIA
RR942006420095040028.txt	nº	I-JURISPRUDENCIA
RR942006420095040028.txt	297	I-JURISPRUDENCIA
RR942006420095040028.txt	do	I-JURISPRUDENCIA
RR942006420095040028.txt	TST	I-JURISPRUDENCIA
RR942006420095040028.txt	,	O
RR942006420095040028.txt	ante	O
RR942006420095040028.txt	a	O
RR942006420095040028.txt	ausência	O
RR942006420095040028.txt	do	O
RR942006420095040028.txt	necessário	O
RR942006420095040028.txt	prequestionamento	O
RR942006420095040028.txt	.	O
RR942006420095040028.txt	Recurso	O
RR942006420095040028.txt	de	O
RR942006420095040028.txt	revista	O
RR942006420095040028.txt	não	O
RR942006420095040028.txt	conhecido	O
RR942006420095040028.txt	.	O
RR942006420095040028.txt	RESERVA	O
RR942006420095040028.txt	MATEMÁTICA	O
RR942006420095040028.txt	-	O
RR942006420095040028.txt	RECOMPOSIÇÃO	O
RR942006420095040028.txt	-	O
RR942006420095040028.txt	AUSÊNCIA	O
RR942006420095040028.txt	DE	O
RR942006420095040028.txt	PREQUESTIONAMENTO	O
RR942006420095040028.txt	.	O
RR942006420095040028.txt	A	O
RR942006420095040028.txt	Corte	O
RR942006420095040028.txt	regional	O
RR942006420095040028.txt	não	O
RR942006420095040028.txt	analisou	O
RR942006420095040028.txt	a	O
RR942006420095040028.txt	controvérsia	O
RR942006420095040028.txt	em	O
RR942006420095040028.txt	relação	O
RR942006420095040028.txt	à	O
RR942006420095040028.txt	reserva	O
RR942006420095040028.txt	matemática	O
RR942006420095040028.txt	com	O
RR942006420095040028.txt	base	O
RR942006420095040028.txt	nos	O
RR942006420095040028.txt	dispositivos	O
RR942006420095040028.txt	legais	O
RR942006420095040028.txt	e	O
RR942006420095040028.txt	constitucionais	O
RR942006420095040028.txt	indigitados	O
RR942006420095040028.txt	,	O
RR942006420095040028.txt	nem	O
RR942006420095040028.txt	foi	O
RR942006420095040028.txt	exortado	O
RR942006420095040028.txt	a	O
RR942006420095040028.txt	fazê-lo	O
RR942006420095040028.txt	mediante	O
RR942006420095040028.txt	os	O
RR942006420095040028.txt	embargos	O
RR942006420095040028.txt	de	O
RR942006420095040028.txt	declaração	O
RR942006420095040028.txt	opostos	O
RR942006420095040028.txt	,	O
RR942006420095040028.txt	evidenciando	O
RR942006420095040028.txt	a	O
RR942006420095040028.txt	ausência	O
RR942006420095040028.txt	do	O
